edge_type,source_id,source_name,source_type,target_id,target_name,target_type,key
ProducerOf,6220,Tao Lin,Person,6218,Echoes of Grace in Silent Moments,Song,1
ProducerOf,6221,Ming Zou,Person,6218,Echoes of Grace in Silent Moments,Song,0
ComposerOf,6222,Chao Shi,Person,6218,Echoes of Grace in Silent Moments,Song,0
PerformerOf,6223,Li Kong,Person,6218,Echoes of Grace in Silent Moments,Song,0
PerformerOf,6223,Li Kong,Person,10241,Keyboard Whispers,Song,0
PerformerOf,6224,Rebecca Ruiz,Person,6218,Echoes of Grace in Silent Moments,Song,0
ComposerOf,6225,Jun Fang,Person,6218,Echoes of Grace in Silent Moments,Song,0
PerformerOf,6225,Jun Fang,Person,6218,Echoes of Grace in Silent Moments,Song,1
ComposerOf,6225,Jun Fang,Person,10241,Keyboard Whispers,Song,0
PerformerOf,6225,Jun Fang,Person,10241,Keyboard Whispers,Song,1
LyricistOf,6225,Jun Fang,Person,10814,Algorithmic Soul,Song,0
PerformerOf,6225,Jun Fang,Person,10814,Algorithmic Soul,Song,1
PerformerOf,6226,Ming Ren,Person,6218,Echoes of Grace in Silent Moments,Song,0
InStyleOf,6227,When Mercy Finds Me Weeping,Song,13430,Heartbeat Symphony,Song,0
CoverOf,6227,When Mercy Finds Me Weeping,Song,8872,"Autumn Whispers, Heartbeats Tender",Song,0
RecordedBy,6227,When Mercy Finds Me Weeping,Song,1016,Ravine Sound,RecordLabel,0
DistributedBy,6227,When Mercy Finds Me Weeping,Song,153,Ember Crescent,RecordLabel,0
PerformerOf,6228,Ping Yao,Person,6227,When Mercy Finds Me Weeping,Song,0
ComposerOf,6228,Ping Yao,Person,8872,"Autumn Whispers, Heartbeats Tender",Song,0
PerformerOf,6228,Ping Yao,Person,8872,"Autumn Whispers, Heartbeats Tender",Song,1
ProducerOf,6228,Ping Yao,Person,13430,Heartbeat Symphony,Song,0
InterpolatesFrom,6229,Stones of the Holy City,Album,9995,Ethereal Afterthoughts,Song,0
InStyleOf,6229,Stones of the Holy City,Album,9335,Scarves and Streetlight Shadows,Song,0
RecordedBy,6229,Stones of the Holy City,Album,745,Empoli Echo,RecordLabel,0
DistributedBy,6229,Stones of the Holy City,Album,1722,Atco Axis,RecordLabel,0
ComposerOf,6230,Thomas Weber,Person,6229,Stones of the Holy City,Album,0
LyricistOf,6230,Thomas Weber,Person,8245,Tanah Kita Bangkit,Album,0
ComposerOf,6230,Thomas Weber,Person,10281,Timelines Converge,Song,0
LyricistOf,6230,Thomas Weber,Person,10342,Carols of the Silent Night,Song,0
PerformerOf,6230,Thomas Weber,Person,10342,Carols of the Silent Night,Song,1
CoverOf,6231,Echoes from Zion's Walls,Album,2848,Twilight Tapas,Song,0
CoverOf,6231,Echoes from Zion's Walls,Album,11240,The Anchor Holds,Song,0
InterpolatesFrom,6231,Echoes from Zion's Walls,Album,5088,Echoes of a Lonely Gaze,Song,0
RecordedBy,6231,Echoes from Zion's Walls,Album,9,Colline-Cascade Studios,RecordLabel,0
ProducerOf,6232,Jing Ren,Person,6231,Echoes from Zion's Walls,Album,0
CoverOf,6233,Pilgrimage of Longing,Album,9335,Scarves and Streetlight Shadows,Song,0
InStyleOf,6233,Pilgrimage of Longing,Album,10281,Timelines Converge,Song,0
LyricalReferenceTo,6233,Pilgrimage of Longing,Album,8245,Tanah Kita Bangkit,Album,0
CoverOf,6233,Pilgrimage of Longing,Album,12043,Soft Love's First Light,Song,0
LyricalReferenceTo,6233,Pilgrimage of Longing,Album,10747,Cheerful Pathways,Song,0
RecordedBy,6233,Pilgrimage of Longing,Album,744,Svadhyaya Sangeet Prakashan,RecordLabel,0
DistributedBy,6233,Pilgrimage of Longing,Album,745,Empoli Echo,RecordLabel,0
LyricistOf,6234,Mike Robinson,Person,6233,Pilgrimage of Longing,Album,0
PerformerOf,6234,Mike Robinson,Person,6233,Pilgrimage of Longing,Album,1
PerformerOf,6234,Mike Robinson,Person,8245,Tanah Kita Bangkit,Album,0
PerformerOf,6234,Mike Robinson,Person,10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,0
LyricistOf,6234,Mike Robinson,Person,12204,Shadows Between Us,Song,0
LyricalReferenceTo,6235,Sacred Crossroads,Song,585,Temporal Whispers,Song,0
RecordedBy,6235,Sacred Crossroads,Song,4122,Laye Listening,RecordLabel,0
PerformerOf,6236,Jun Tian,Person,6235,Sacred Crossroads,Song,0
ComposerOf,6237,Juan Zheng,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6237,Juan Zheng,Person,6235,Sacred Crossroads,Song,1
PerformerOf,6238,Xiulan Zhao,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6239,Min Ren,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6240,Frank Shaffer,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6241,Lei Deng,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6242,Li Hou,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6243,Qiang Qin,Person,6235,Sacred Crossroads,Song,0
LyricistOf,6244,Jie Xu,Person,6235,Sacred Crossroads,Song,0
PerformerOf,6244,Jie Xu,Person,6235,Sacred Crossroads,Song,1
InStyleOf,6245,Andante in Amber,Song,6315,Iris to Iris,Song,0
CoverOf,6245,Andante in Amber,Song,1955,Prayers for the Crown,Song,0
LyricalReferenceTo,6245,Andante in Amber,Song,3779,"Broken Wings, Brave Heart",Song,0
RecordedBy,6245,Andante in Amber,Song,3127,Tokyo Pulse,RecordLabel,0
DistributedBy,6245,Andante in Amber,Song,3127,Tokyo Pulse,RecordLabel,1
CoverOf,6246,Largo Luminescence,Song,4849,Keys to Heaven's Threshold,Album,0
LyricalReferenceTo,6246,Largo Luminescence,Song,14961,The Last Echo of Julie,Song,0
RecordedBy,6246,Largo Luminescence,Song,6019,Murga Sounds,RecordLabel,0
PerformerOf,6247,Na Zhou,Person,6246,Largo Luminescence,Song,0
PerformerOf,6247,Na Zhou,Person,13751,Holding Onto Shadows,Song,0
ProducerOf,6248,Yang Yu,Person,6246,Largo Luminescence,Song,0
LyricistOf,6249,Fang Mo,Person,6246,Largo Luminescence,Song,0
PerformerOf,6249,Fang Mo,Person,6246,Largo Luminescence,Song,1
RecordedBy,6250,Moderato Meridian,Song,218,Kamiogawa Rhythms,RecordLabel,0
DistributedBy,6250,Moderato Meridian,Song,218,Kamiogawa Rhythms,RecordLabel,1
RecordedBy,6251,Allegretto Aurora,Album,4480,Rockville Sounds,RecordLabel,0
InStyleOf,6252,Generation Rising,Album,7977,Invisible Horizons,Song,0
RecordedBy,6252,Generation Rising,Album,2081,Gabriel Groove,RecordLabel,0
InStyleOf,6253,Rebel Heartbeats,Song,233,"Boots, Dust, and True Love",Song,0
CoverOf,6253,Rebel Heartbeats,Song,10246,Intervals of Silence,Song,0
RecordedBy,6253,Rebel Heartbeats,Song,168,Cascata Sound,RecordLabel,0
DistributedBy,6253,Rebel Heartbeats,Song,238,Arrondissement Records,RecordLabel,0
PerformerOf,6254,Ramona Camiscione,Person,6253,Rebel Heartbeats,Song,0
PerformerOf,6255,Adele Curatoli,Person,6253,Rebel Heartbeats,Song,0
LyricalReferenceTo,6257,Voices Unsilenced,Song,6762,Fragile Constellations,Song,0
RecordedBy,6257,Voices Unsilenced,Song,2271,Epoch Sound Studios,RecordLabel,0
PerformerOf,6258,Jing Kang,Person,6257,Voices Unsilenced,Song,0
LyricistOf,6259,Jun Song,Person,6257,Voices Unsilenced,Song,0
PerformerOf,6259,Jun Song,Person,6257,Voices Unsilenced,Song,1
PerformerOf,6260,Yong Jia,Person,6257,Voices Unsilenced,Song,0
ComposerOf,6261,Jun Xia,Person,6257,Voices Unsilenced,Song,0
RecordedBy,6262,Torch of Tomorrow,Song,430,Static Frequency,RecordLabel,0
DistributedBy,6262,Torch of Tomorrow,Song,428,Rumson Records,RecordLabel,0
InterpolatesFrom,6263,Whispers Between Strings,Song,13379,Rebel's Crown,Song,0
RecordedBy,6263,Whispers Between Strings,Song,6267,Sévère Sonics,RecordLabel,0
DistributedBy,6263,Whispers Between Strings,Song,6267,Sévère Sonics,RecordLabel,1
LyricistOf,6264,Darshit Chopra,Person,6263,Whispers Between Strings,Song,0
PerformerOf,6265,Eshani Deep,Person,6263,Whispers Between Strings,Song,0
ComposerOf,6266,Reyansh Barad,Person,6263,Whispers Between Strings,Song,0
PerformerOf,6266,Reyansh Barad,Person,6263,Whispers Between Strings,Song,1
InStyleOf,6268,Harmonic Crossroads,Song,6901,Love's Bruise,Song,0
RecordedBy,6268,Harmonic Crossroads,Song,181,Sierra Rubio Sounds,RecordLabel,0
MemberOf,6269,Ming Zheng,Person,16890,Estación Sonora,MusicalGroup,0
PerformerOf,6269,Ming Zheng,Person,6268,Harmonic Crossroads,Song,0
ComposerOf,6269,Ming Zheng,Person,7177,Transatlantic Wingspan,Song,0
PerformerOf,6269,Ming Zheng,Person,14156,The Unnamed Reflection,Song,0
MemberOf,6270,Yan Feng,Person,16921,Ethereal Chorus,MusicalGroup,0
ProducerOf,6270,Yan Feng,Person,6268,Harmonic Crossroads,Song,0
ComposerOf,6270,Yan Feng,Person,7177,Transatlantic Wingspan,Song,0
ComposerOf,6270,Yan Feng,Person,9657,Sanctuary of Emotions,Album,0
PerformerOf,6270,Yan Feng,Person,9657,Sanctuary of Emotions,Album,1
ProducerOf,6270,Yan Feng,Person,14156,The Unnamed Reflection,Song,0
PerformerOf,6270,Yan Feng,Person,15841,Transformed Tonight,Song,0
RecordedBy,6271,Intervals of Twilight,Album,514,Sketch Sonic,RecordLabel,0
DistributedBy,6271,Intervals of Twilight,Album,3017,Action Manifesto,RecordLabel,0
InterpolatesFrom,6272,Quartet in Shadowed Light,Album,1841,Ripples and Whispers,Song,0
RecordedBy,6272,Quartet in Shadowed Light,Album,208,Twilight Passage,RecordLabel,0
PerformerOf,6273,Nicole Thomas,Person,6272,Quartet in Shadowed Light,Album,0
PerformerOf,6274,Gang Fan,Person,6272,Quartet in Shadowed Light,Album,0
PerformerOf,6275,Qiang Qian,Person,6272,Quartet in Shadowed Light,Album,0
PerformerOf,6275,Qiang Qian,Person,6818,Paradise Parallel,Song,0
ProducerOf,6275,Qiang Qian,Person,6818,Paradise Parallel,Song,1
DistributedBy,6276,Hands Off Her Heart,Album,6278,Cascade Horizon Music,RecordLabel,0
PerformerOf,6277,Chao Song,Person,6276,Hands Off Her Heart,Album,0
LyricistOf,6277,Chao Song,Person,6276,Hands Off Her Heart,Album,1
LyricalReferenceTo,6279,Walk Away from Women,Song,11558,Renaissance Whispers,Song,0
DirectlySamples,6279,Walk Away from Women,Song,4880,"Soft Sighs, Silent Storms",Song,0
InterpolatesFrom,6279,Walk Away from Women,Song,14417,Oxford's Forgotten Son,Song,0
RecordedBy,6279,Walk Away from Women,Song,6285,Barcis Beats,RecordLabel,0
DistributedBy,6279,Walk Away from Women,Song,6284,Verdura Sounds,RecordLabel,0
PerformerOf,6280,Lei Tan,Person,6279,Walk Away from Women,Song,0
LyricistOf,6281,Stacey Christensen,Person,6279,Walk Away from Women,Song,0
PerformerOf,6282,Li Feng,Person,6279,Walk Away from Women,Song,0
ComposerOf,6283,Min Meng,Person,6279,Walk Away from Women,Song,0
InStyleOf,6286,Distant from Her Desire,Song,7918,Liberty's Complicated Heartbeat,Song,0
CoverOf,6286,Distant from Her Desire,Song,2238,Love's Courageous Path,Song,0
LyricalReferenceTo,6286,Distant from Her Desire,Song,16367,Whispers of Cerulean,Song,0
CoverOf,6286,Distant from Her Desire,Song,10111,Passages of Light,Song,0
RecordedBy,6286,Distant from Her Desire,Song,181,Sierra Rubio Sounds,RecordLabel,0
PerformerOf,6287,Li Su,Person,6286,Distant from Her Desire,Song,0
PerformerOf,6288,Gang Zeng,Person,6286,Distant from Her Desire,Song,0
ComposerOf,6288,Gang Zeng,Person,7918,Liberty's Complicated Heartbeat,Song,0
LyricalReferenceTo,6289,No More Chasing Shadows,Album,13312,Mountain Breeze Bliss,Song,0
LyricalReferenceTo,6289,No More Chasing Shadows,Album,13298,Balanced Ledger,Album,0
RecordedBy,6289,No More Chasing Shadows,Album,174,Echo Chamber Records,RecordLabel,0
DistributedBy,6289,No More Chasing Shadows,Album,174,Echo Chamber Records,RecordLabel,1
PerformerOf,6290,Na Wei,Person,6289,No More Chasing Shadows,Album,0
ComposerOf,6291,Xiulan Hao,Person,6289,No More Chasing Shadows,Album,0
PerformerOf,6291,Xiulan Hao,Person,6289,No More Chasing Shadows,Album,1
PerformerOf,6292,Na Jin,Person,6289,No More Chasing Shadows,Album,0
CoverOf,6293,Scars of Knowledge,Song,16719,The Conductor's Last Whisper,Album,0
InterpolatesFrom,6293,Scars of Knowledge,Song,10469,Garden of Divided Colors,Song,0
RecordedBy,6293,Scars of Knowledge,Song,6297,Luminex Records,RecordLabel,0
ComposerOf,6294,Yang Cao,Person,6293,Scars of Knowledge,Song,0
PerformerOf,6294,Yang Cao,Person,6293,Scars of Knowledge,Song,1
LyricistOf,6295,Xia Yuan,Person,6293,Scars of Knowledge,Song,0
PerformerOf,6296,Lindsey Walker,Person,6293,Scars of Knowledge,Song,0
ProducerOf,6296,Lindsey Walker,Person,6293,Scars of Knowledge,Song,1
DirectlySamples,6298,Bruised Wisdom,Song,14670,Proximity of the Heart,Song,0
RecordedBy,6298,Bruised Wisdom,Song,1023,Tinsmith Records,RecordLabel,0
DistributedBy,6298,Bruised Wisdom,Song,1023,Tinsmith Records,RecordLabel,1
PerformerOf,6299,Caleb Payne,Person,6298,Bruised Wisdom,Song,0
InterpolatesFrom,6300,"Fading Strength, Rising Insight",Song,3743,Denim Diary,Song,0
RecordedBy,6300,"Fading Strength, Rising Insight",Song,4187,Colombières Collective,RecordLabel,0
DistributedBy,6300,"Fading Strength, Rising Insight",Song,1599,Cultural Harmony,RecordLabel,0
RecordedBy,6301,The Weight of Understanding,Album,4908,Toro Tracks,RecordLabel,0
DistributedBy,6301,The Weight of Understanding,Album,4908,Toro Tracks,RecordLabel,1
PerformerOf,6302,Thérèse Guillou,Person,6301,The Weight of Understanding,Album,0
ProducerOf,6302,Thérèse Guillou,Person,6301,The Weight of Understanding,Album,1
PerformerOf,6303,Stefanie Sullivan,Person,6301,The Weight of Understanding,Album,0
PerformerOf,6304,Alexandra Moreno,Person,6301,The Weight of Understanding,Album,0
ProducerOf,6305,Yves Aubry,Person,6301,The Weight of Understanding,Album,0
LyricistOf,6306,Katie Oliver,Person,6301,The Weight of Understanding,Album,0
PerformerOf,6306,Katie Oliver,Person,6301,The Weight of Understanding,Album,1
InStyleOf,6307,Gaze of Understanding,Song,7278,Requiem for a Fading Self,Song,0
CoverOf,6307,Gaze of Understanding,Song,9899,Nautical Invitation,Album,0
InterpolatesFrom,6307,Gaze of Understanding,Song,11737,Shadows of a Distant Name,Song,0
InterpolatesFrom,6307,Gaze of Understanding,Song,8816,Three Whispers,Song,0
LyricalReferenceTo,6307,Gaze of Understanding,Song,9884,Golden Hour Reverie,Song,0
RecordedBy,6307,Gaze of Understanding,Song,14,Ipecac Echo,RecordLabel,0
DistributedBy,6307,Gaze of Understanding,Song,14,Ipecac Echo,RecordLabel,1
PerformerOf,6308,Li Liao,Person,6307,Gaze of Understanding,Song,0
ComposerOf,6309,Yan He,Person,6307,Gaze of Understanding,Song,0
PerformerOf,6310,Ping Deng,Person,6307,Gaze of Understanding,Song,0
PerformerOf,6311,Juan Lei,Person,6307,Gaze of Understanding,Song,0
PerformerOf,6312,Fang Xiang,Person,6307,Gaze of Understanding,Song,0
PerformerOf,6312,Fang Xiang,Person,14165,Whispers of Homecoming Celebrations,Song,0
ProducerOf,6312,Fang Xiang,Person,14165,Whispers of Homecoming Celebrations,Song,1
LyricistOf,6312,Fang Xiang,Person,15138,Blood of the Faithful,Album,0
PerformerOf,6312,Fang Xiang,Person,16686,Thunderstruck Memories,Song,0
DirectlySamples,6313,Unspoken Connections,Song,14628,Kırık Kalp Melody,Album,0
RecordedBy,6313,Unspoken Connections,Song,2111,Chancel Resonance,RecordLabel,0
ProducerOf,6314,Phillip Hamilton,Person,6313,Unspoken Connections,Song,0
PerformerOf,6314,Phillip Hamilton,Person,14628,Kırık Kalp Melody,Album,0
InStyleOf,6315,Iris to Iris,Song,1955,Prayers for the Crown,Song,0
DistributedBy,6315,Iris to Iris,Song,416,Gagnef Groove,RecordLabel,0
MemberOf,6316,Dennis Lee,Person,16750,Zenith Horizon,MusicalGroup,0
ProducerOf,6316,Dennis Lee,Person,6315,Iris to Iris,Song,0
PerformerOf,6316,Dennis Lee,Person,6393,Infected by Your Absence,Song,0
PerformerOf,6316,Dennis Lee,Person,8445,Currents of Ancient Mariners,Song,0
PerformerOf,6316,Dennis Lee,Person,9040,Meridian Drift,Song,0
ProducerOf,6316,Dennis Lee,Person,11562,Courtly Shadows and Silk,Song,0
LyricistOf,6316,Dennis Lee,Person,14066,Sally's Unsung Rebellion,Song,0
PerformerOf,6316,Dennis Lee,Person,14066,Sally's Unsung Rebellion,Song,1
PerformerOf,6316,Dennis Lee,Person,16631,Daughters Rising,Song,0
ProducerOf,6316,Dennis Lee,Person,16631,Daughters Rising,Song,1
PerformerOf,6316,Dennis Lee,Person,16652,Endless July,Song,0
MemberOf,6317,Bradley Hayes,Person,16750,Zenith Horizon,MusicalGroup,0
PerformerOf,6317,Bradley Hayes,Person,6315,Iris to Iris,Song,0
PerformerOf,6317,Bradley Hayes,Person,6393,Infected by Your Absence,Song,0
PerformerOf,6317,Bradley Hayes,Person,8445,Currents of Ancient Mariners,Song,0
ComposerOf,6317,Bradley Hayes,Person,9040,Meridian Drift,Song,0
ComposerOf,6317,Bradley Hayes,Person,11562,Courtly Shadows and Silk,Song,0
PerformerOf,6317,Bradley Hayes,Person,14066,Sally's Unsung Rebellion,Song,0
ComposerOf,6317,Bradley Hayes,Person,16631,Daughters Rising,Song,0
LyricistOf,6317,Bradley Hayes,Person,16652,Endless July,Song,0
InStyleOf,6318,Stare Down the Distance,Song,13758,Whispers of the Shoreline,Song,0
RecordedBy,6318,Stare Down the Distance,Song,620,99Ascent,RecordLabel,0
DistributedBy,6318,Stare Down the Distance,Song,620,99Ascent,RecordLabel,1
ComposerOf,6319,Christian Rojas,Person,6318,Stare Down the Distance,Song,0
LyricistOf,6320,Whitney Torres,Person,6318,Stare Down the Distance,Song,0
PerformerOf,6321,Daryl Parsons,Person,6318,Stare Down the Distance,Song,0
RecordedBy,6322,Montmartre Moonlight,Song,271,Sorgue Sonics,RecordLabel,0
DistributedBy,6322,Montmartre Moonlight,Song,271,Sorgue Sonics,RecordLabel,1
PerformerOf,6323,Ibrahim Heerkens-Everde,Person,6322,Montmartre Moonlight,Song,0
PerformerOf,6324,Li Tian,Person,6322,Montmartre Moonlight,Song,0
ComposerOf,6325,Lei Xue,Person,6322,Montmartre Moonlight,Song,0
PerformerOf,6326,Tao Hu,Person,6322,Montmartre Moonlight,Song,0
PerformerOf,6326,Tao Hu,Person,15032,Wavelengths of Lingering Queries,Song,0
RecordedBy,6327,Seine Street Serenade,Album,418,Sanctuary Pulse,RecordLabel,0
DistributedBy,6327,Seine Street Serenade,Album,418,Sanctuary Pulse,RecordLabel,1
PerformerOf,6328,Lise Gerrits,Person,6327,Seine Street Serenade,Album,0
LyricistOf,6328,Lise Gerrits,Person,6327,Seine Street Serenade,Album,1
ComposerOf,6328,Lise Gerrits,Person,6327,Seine Street Serenade,Album,2
LyricistOf,6328,Lise Gerrits,Person,15826,Metamorphosis Melody,Album,0
PerformerOf,6328,Lise Gerrits,Person,15826,Metamorphosis Melody,Album,1
LyricalReferenceTo,6329,Café Couleurs,Album,14851,Golden Horizon,Song,0
RecordedBy,6329,Café Couleurs,Album,5937,National Guardian Records,RecordLabel,0
DistributedBy,6329,Café Couleurs,Album,5937,National Guardian Records,RecordLabel,1
ProducerOf,6330,Gianpaolo Sibilia,Person,6329,Café Couleurs,Album,0
ProducerOf,6330,Gianpaolo Sibilia,Person,8597,Electric Whispers,Song,0
PerformerOf,6331,Cecilia Cusano-Squarcione,Person,6329,Café Couleurs,Album,0
ComposerOf,6331,Cecilia Cusano-Squarcione,Person,8597,Electric Whispers,Song,0
PerformerOf,6332,Karl-Heinz Bruder,Person,6329,Café Couleurs,Album,0
LyricistOf,6332,Karl-Heinz Bruder,Person,14851,Golden Horizon,Song,0
PerformerOf,6332,Karl-Heinz Bruder,Person,14851,Golden Horizon,Song,1
InterpolatesFrom,6333,Lumières de la Ville,Song,9754,Uncharted Loneliness,Album,0
InterpolatesFrom,6333,Lumières de la Ville,Song,14893,Twilight's Threshold,Song,0
InStyleOf,6333,Lumières de la Ville,Song,6967,Pierrot's Lonely Carnival,Song,0
InStyleOf,6333,Lumières de la Ville,Song,1326,Sunlight of Serenity,Song,0
RecordedBy,6333,Lumières de la Ville,Song,596,Devotional Pulse Records,RecordLabel,0
PerformerOf,6334,Ming Huang,Person,6333,Lumières de la Ville,Song,0
LyricistOf,6335,Ming Zhou,Person,6333,Lumières de la Ville,Song,0
PerformerOf,6335,Ming Zhou,Person,6333,Lumières de la Ville,Song,1
ProducerOf,6336,Fang Hao,Person,6333,Lumières de la Ville,Song,0
PerformerOf,6336,Fang Hao,Person,6967,Pierrot's Lonely Carnival,Song,0
InStyleOf,6337,Dressed to the Nines,Song,876,Bold Without Apology,Song,0
InStyleOf,6337,Dressed to the Nines,Song,1857,Melancholy's Strings,Song,0
InStyleOf,6337,Dressed to the Nines,Song,13484,Ballot Box Rodent,Album,0
InStyleOf,6337,Dressed to the Nines,Song,15771,Tea and Rebellion,Song,0
InterpolatesFrom,6337,Dressed to the Nines,Song,6616,Wisdom's Whispers in Twilight,Song,0
InStyleOf,6337,Dressed to the Nines,Song,2683,Celestial Whispers,Album,0
DistributedBy,6337,Dressed to the Nines,Song,879,Verdant Horizon,RecordLabel,0
ComposerOf,6338,Juan Qin,Person,6337,Dressed to the Nines,Song,0
LyricalReferenceTo,6339,Glitz and Glamour,Song,2068,Mechanical Memoirs,Song,0
InterpolatesFrom,6339,Glitz and Glamour,Song,3743,Denim Diary,Song,0
CoverOf,6339,Glitz and Glamour,Song,1596,The King's Last Move,Song,0
DistributedBy,6339,Glitz and Glamour,Song,6341,Timber Creek Records,RecordLabel,0
PerformerOf,6340,Matthew Sanchez,Person,6339,Glitz and Glamour,Song,0
LyricistOf,6340,Matthew Sanchez,Person,6339,Glitz and Glamour,Song,1
ComposerOf,6340,Matthew Sanchez,Person,6339,Glitz and Glamour,Song,2
InStyleOf,6342,High Society Strut,Song,2510,Frozen Moment,Song,0
LyricalReferenceTo,6342,High Society Strut,Song,13421,"Misunderstood, Not Misguided",Song,0
RecordedBy,6342,High Society Strut,Song,2661,Pulse Export Records,RecordLabel,0
